data,conta,account_id,campaign_id,campaign_name,adset_id,adset_name,gasto,impressoes,alcance,frequencia,cpm,cliques_link,ctr_link,ctr_todos,cpc_link,conversas,custo_conversa,status_atual,orcamento_diario_atual
2026-08-07,C 01,1558358552479442,120247796467870278,[E4] [MKUKER] [AFS] [F3] [Mbali Mlambo] [ANA],120247796568430278,[AFS] [F3] [Mbali Mlambo] V2,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247796467870278,[E4] [MKUKER] [AFS] [F3] [Mbali Mlambo] [ANA],120247796573020278,[AFS] [F3] [Mbali Mlambo] V3,0,0,0,0,,0,,,,2,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247796467870278,[E4] [MKUKER] [AFS] [F3] [Mbali Mlambo] [ANA],120247796575940278,[AFS] [F3] [Mbali Mlambo] V4,0,0,0,0,,0,,,,3,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247796467870278,[E4] [MKUKER] [AFS] [F3] [Mbali Mlambo] [ANA],120247796580280278,[AFS] [F3] [Mbali Mlambo] V6,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247796826830278,[E4] [MKUKER] [AFS] [F3] [Bongeka Mthembu],120247796826920278,[AFS] [F3] [Bongeka Mthembu] V1,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247796826830278,[E4] [MKUKER] [AFS] [F3] [Bongeka Mthembu],120247796879110278,[AFS] [F3] [Bongeka Mthembu] V2,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247796972560278,[E4] [MKUKER] [AFS] [F3] [Oratile Kgaswane],120247796972630278,[AFS] [F3] [Oratile Kgaswane] V1,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247796972560278,[E4] [MKUKER] [AFS] [F3] [Oratile Kgaswane],120247797055030278,[AFS] [F3] [Oratile Kgaswane] V2,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247796972560278,[E4] [MKUKER] [AFS] [F3] [Oratile Kgaswane],120247797092170278,[AFS] [F3] [Oratile Kgaswane] V3,0,0,0,0,,0,,,,2,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247796972560278,[E4] [MKUKER] [AFS] [F3] [Oratile Kgaswane],120247797128170278,[AFS] [F3] [Oratile Kgaswane] V4,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247796972560278,[E4] [MKUKER] [AFS] [F3] [Oratile Kgaswane],120247797138580278,[AFS] [F3] [Oratile Kgaswane] V5,0,0,0,0,,0,,,,2,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247796972560278,[E4] [MKUKER] [AFS] [F3] [Oratile Kgaswane],120247797143890278,[AFS] [F3] [Oratile Kgaswane] V6,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797269030278,[E4] [MKUKER] [AFS] [F3] [Hlengiwe Mzobe],120247797269130278,[AFS] [F3] [Hlengiwe Mzobe] V1,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797269030278,[E4] [MKUKER] [AFS] [F3] [Hlengiwe Mzobe],120247797318780278,[AFS] [F3] [Hlengiwe Mzobe] V2,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797269030278,[E4] [MKUKER] [AFS] [F3] [Hlengiwe Mzobe],120247797321970278,[AFS] [F3] [Hlengiwe Mzobe] V3,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797269030278,[E4] [MKUKER] [AFS] [F3] [Hlengiwe Mzobe],120247797324180278,[AFS] [F3] [Hlengiwe Mzobe] V4,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797269030278,[E4] [MKUKER] [AFS] [F3] [Hlengiwe Mzobe],120247797327560278,[AFS] [F3] [Hlengiwe Mzobe] V5,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797507270278,[E4] [MKUKER] [AFS] [F3] [Siphokazi Maselela],120247797507310278,[AFS] [F3] [Siphokazi Maselela] V1,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797507270278,[E4] [MKUKER] [AFS] [F3] [Siphokazi Maselela],120247797542060278,[AFS] [F3] [Siphokazi Maselela] V2,0,0,0,0,,0,,,,7,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797507270278,[E4] [MKUKER] [AFS] [F3] [Siphokazi Maselela],120247797546330278,[AFS] [F3] [Siphokazi Maselela] V3,0,0,0,0,,0,,,,2,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797507270278,[E4] [MKUKER] [AFS] [F3] [Siphokazi Maselela],120247797557650278,[AFS] [F3] [Siphokazi Maselela] V4,0,0,0,0,,0,,,,3,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247797507270278,[E4] [MKUKER] [AFS] [F3] [Siphokazi Maselela],120247797563720278,[AFS] [F3] [Siphokazi Maselela] V5,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820515500278,[E6] [MKUKER] [AFS] [F3] [Dineo Rakoma],120247820515490278,[AFS] [F3] [Dineo Rakoma] V1,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820515500278,[E6] [MKUKER] [AFS] [F3] [Dineo Rakoma],120247820541780278,[AFS] [F3] [Dineo Rakoma] V2,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820515500278,[E6] [MKUKER] [AFS] [F3] [Dineo Rakoma],120247820550760278,[AFS] [F3] [Dineo Rakoma] V3,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820515500278,[E6] [MKUKER] [AFS] [F3] [Dineo Rakoma],120247820561410278,[AFS] [F3] [Dineo Rakoma] V4,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820515500278,[E6] [MKUKER] [AFS] [F3] [Dineo Rakoma],120247820571850278,[AFS] [F3] [Dineo Rakoma] V5,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820515500278,[E6] [MKUKER] [AFS] [F3] [Dineo Rakoma],120247820576040278,[AFS] [F3] [Dineo Rakoma] V6,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820591600278,[E6] [MKUKER] [AFS] [F3] [Karabo Mabena],120247820591590278,[AFS] [F3] [Karabo Mabena] V1,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820591600278,[E6] [MKUKER] [AFS] [F3] [Karabo Mabena],120247820635940278,[AFS] [F3] [Karabo Mabena] V2,0,0,0,0,,0,,,,1,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820591600278,[E6] [MKUKER] [AFS] [F3] [Karabo Mabena],120247820644920278,[AFS] [F3] [Karabo Mabena] V3,0,0,0,0,,0,,,,5,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820591600278,[E6] [MKUKER] [AFS] [F3] [Karabo Mabena],120247820656040278,[AFS] [F3] [Karabo Mabena] V4,0,0,0,0,,0,,,,4,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820591600278,[E6] [MKUKER] [AFS] [F3] [Karabo Mabena],120247820662320278,[AFS] [F3] [Karabo Mabena] V5,0,0,0,0,,0,,,,2,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820591600278,[E6] [MKUKER] [AFS] [F3] [Karabo Mabena],120247820679540278,[AFS] [F3] [Karabo Mabena] V6,0,0,0,0,,0,,,,3,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820828620278,[E6] [MKUKER] [AFS] [F3] [Masego Tladi],120247820828710278,[AFS] [F3] [Masego Tladi] V1,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820828620278,[E6] [MKUKER] [AFS] [F3] [Masego Tladi],120247820855730278,[AFS] [F3] [Masego Tladi] V2,0,0,0,0,,0,,,,1,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820828620278,[E6] [MKUKER] [AFS] [F3] [Masego Tladi],120247820863330278,[AFS] [F3] [Masego Tladi] V3,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820828620278,[E6] [MKUKER] [AFS] [F3] [Masego Tladi],120247820867870278,[AFS] [F3] [Masego Tladi] V4,0,0,0,0,,0,,,,6,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820828620278,[E6] [MKUKER] [AFS] [F3] [Masego Tladi],120247820871440278,[AFS] [F3] [Masego Tladi] V5,0,0,0,0,,0,,,,10,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820828620278,[E6] [MKUKER] [AFS] [F3] [Masego Tladi],120247820879080278,[AFS] [F3] [Masego Tladi] V6,0,0,0,0,,0,,,,3,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247820894360278,[E6] [MKUKER] [AFS] [F3] [Adaeze Nwachukwu],120247820894460278,[AFS] [F3] [Adaeze Nwachukwu] V1,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820894360278,[E6] [MKUKER] [AFS] [F3] [Adaeze Nwachukwu],120247820917600278,[AFS] [F3] [Adaeze Nwachukwu] V2,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247820894360278,[E6] [MKUKER] [AFS] [F3] [Adaeze Nwachukwu],120247820928030278,[AFS] [F3] [Adaeze Nwachukwu] V3,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247821464630278,[E7] [MKUKER] [AFS] [F3] [Ifeoma Okoye],120247821464700278,[AFS] [F3] [Ifeoma Okoye] V1,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247821464630278,[E7] [MKUKER] [AFS] [F3] [Ifeoma Okoye],120247821820870278,[AFS] [F3] [Ifeoma Okoye] V3,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247821464630278,[E7] [MKUKER] [AFS] [F3] [Ifeoma Okoye],120247821828360278,[AFS] [F3] [Ifeoma Okoye] V4,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247821464630278,[E7] [MKUKER] [AFS] [F3] [Ifeoma Okoye],120247821837280278,[AFS] [F3] [Ifeoma Okoye] V5,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247821464630278,[E7] [MKUKER] [AFS] [F3] [Ifeoma Okoye],120247821848280278,[AFS] [F3] [Ifeoma Okoye] V6,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247821868880278,[E7] [MKUKER] [AFS] [F3] [Chidinma Eze],120247821868950278,[AFS] [F3] [Chidinma Eze] V1,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247821868880278,[E7] [MKUKER] [AFS] [F3] [Chidinma Eze],120247821940850278,[AFS] [F3] [Chidinma Eze] V2,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247821868880278,[E7] [MKUKER] [AFS] [F3] [Chidinma Eze],120247821966990278,[AFS] [F3] [Chidinma Eze] V3,0,0,0,0,,0,,,,5,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247821868880278,[E7] [MKUKER] [AFS] [F3] [Chidinma Eze],120247821987070278,[AFS] [F3] [Chidinma Eze] V4,1.2,910,893,1.019,1.32,33,3.6264,4.3956,0.0364,58,0.0207,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247821868880278,[E7] [MKUKER] [AFS] [F3] [Chidinma Eze],120247822006950278,[AFS] [F3] [Chidinma Eze] V5,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247821868880278,[E7] [MKUKER] [AFS] [F3] [Chidinma Eze],120247822019620278,[AFS] [F3] [Chidinma Eze] V6,1.24,973,966,1.0072,1.27,50,5.1387,6.0637,0.0248,64,0.0194,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247822047000278,[E7] [MKUKER] [AFS] [F3] [Temitope Ogundipe],120247822046990278,[AFS] [F3] [Temitope Ogundipe] V1,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247822047000278,[E7] [MKUKER] [AFS] [F3] [Temitope Ogundipe],120247822100450278,[AFS] [F3] [Temitope Ogundipe] V2,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247822047000278,[E7] [MKUKER] [AFS] [F3] [Temitope Ogundipe],120247822112860278,[AFS] [F3] [Temitope Ogundipe] V3,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247822047000278,[E7] [MKUKER] [AFS] [F3] [Temitope Ogundipe],120247822118830278,[AFS] [F3] [Temitope Ogundipe] V4,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247822047000278,[E7] [MKUKER] [AFS] [F3] [Temitope Ogundipe],120247822122310278,[AFS] [F3] [Temitope Ogundipe] V5,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247822047000278,[E7] [MKUKER] [AFS] [F3] [Temitope Ogundipe],120247822126780278,[AFS] [F3] [Temitope Ogundipe] V6,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247822248970278,[E7] [MKUKER] [AFS] [F3] [Nneka Obi],120247822249050278,[AFS] [F3] [Nneka Obi] V1,0,0,0,0,,0,,,,3,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247822248970278,[E7] [MKUKER] [AFS] [F3] [Nneka Obi],120247822275040278,[AFS] [F3] [Nneka Obi] V2,0.96,1065,1026,1.038,0.9,59,5.5399,6.0094,0.0163,80,0.012,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247822248970278,[E7] [MKUKER] [AFS] [F3] [Nneka Obi],120247822285260278,[AFS] [F3] [Nneka Obi] V3,1.27,521,500,1.042,2.44,45,8.6372,15.739,0.0282,60,0.0212,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247822248970278,[E7] [MKUKER] [AFS] [F3] [Nneka Obi],120247822296620278,[AFS] [F3] [Nneka Obi] V4,1.26,730,702,1.0399,1.73,34,4.6575,5.8904,0.0371,38,0.0332,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247822248970278,[E7] [MKUKER] [AFS] [F3] [Nneka Obi],120247822303740278,[AFS] [F3] [Nneka Obi] V5,0,0,0,0,,0,,,,4,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247822248970278,[E7] [MKUKER] [AFS] [F3] [Nneka Obi],120247822311930278,[AFS] [F3] [Nneka Obi] V6,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-07,c 03,1044740978506164,120247845862710330,[E2][APP.MKUKER] [BR] [F1] [Simone Farias],120247846007130330,[BR] [F1] [Simone Farias] V3,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247851538820278,[E3] [MKUKER] [AFS] [F3] [Anele Makhubo],120247851538880278,[AFS] [F3] [Anele Makhubo] V1,0,0,0,0,,0,,,,3,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247851538820278,[E3] [MKUKER] [AFS] [F3] [Anele Makhubo],120247851646490278,[AFS] [F3] [Anele Makhubo] V2,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247851538820278,[E3] [MKUKER] [AFS] [F3] [Anele Makhubo],120247851671460278,[AFS] [F3] [Anele Makhubo] V3,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247851538820278,[E3] [MKUKER] [AFS] [F3] [Anele Makhubo],120247851697130278,[AFS] [F3] [Anele Makhubo] V4,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247851538820278,[E3] [MKUKER] [AFS] [F3] [Anele Makhubo],120247851790370278,[AFS] [F3] [Anele Makhubo] V6,0,0,0,0,,0,,,,3,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247851895770278,[E3] [MKUKER] [AFS] [F3] [Banele Sibanda],120247852090270278,[AFS] [F3] [Banele Sibanda] V4,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247852157360278,[E3] [MKUKER] [AFS] [F3] [Lukhanyiso Maphosa],120247852157620278,[AFS] [F3] [Lukhanyiso Maphosa] V1,0,0,0,0,,0,,,,4,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247852157360278,[E3] [MKUKER] [AFS] [F3] [Lukhanyiso Maphosa],120247852194640278,[AFS] [F3] [Lukhanyiso Maphosa] V2,0.74,859,832,1.0325,0.86,91,10.5937,11.9907,0.0081,96,0.0077,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247852157360278,[E3] [MKUKER] [AFS] [F3] [Lukhanyiso Maphosa],120247852205280278,[AFS] [F3] [Lukhanyiso Maphosa] V3,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247852157360278,[E3] [MKUKER] [AFS] [F3] [Lukhanyiso Maphosa],120247852217870278,[AFS] [F3] [Lukhanyiso Maphosa] V4,1.19,704,668,1.0539,1.69,109,15.483,21.4489,0.0109,101,0.0118,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247852157360278,[E3] [MKUKER] [AFS] [F3] [Lukhanyiso Maphosa],120247852230800278,[AFS] [F3] [Lukhanyiso Maphosa] V5,1,821,792,1.0366,1.22,72,8.7698,12.3021,0.0139,103,0.0097,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247852157360278,[E3] [MKUKER] [AFS] [F3] [Lukhanyiso Maphosa],120247852240720278,[AFS] [F3] [Lukhanyiso Maphosa] V6,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247852291590278,[E3] [MKUKER] [AFS] [F3] [Luyanda Mbatha],120247852291670278,[AFS] [F3] [Luyanda Mbatha] V1,0,0,0,0,,0,,,,4,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247852291590278,[E3] [MKUKER] [AFS] [F3] [Luyanda Mbatha],120247852331040278,[AFS] [F3] [Luyanda Mbatha] V2,0,0,0,0,,0,,,,3,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247852291590278,[E3] [MKUKER] [AFS] [F3] [Luyanda Mbatha],120247852344760278,[AFS] [F3] [Luyanda Mbatha] V3,0,0,0,0,,0,,,,1,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247852291590278,[E3] [MKUKER] [AFS] [F3] [Luyanda Mbatha],120247852359280278,[AFS] [F3] [Luyanda Mbatha] V4,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247852291590278,[E3] [MKUKER] [AFS] [F3] [Luyanda Mbatha],120247852377810278,[AFS] [F3] [Luyanda Mbatha] V5,1.27,648,620,1.0452,1.96,39,6.0185,7.8704,0.0326,52,0.0244,PAUSED,1
2026-08-07,C 01,1558358552479442,120247852291590278,[E3] [MKUKER] [AFS] [F3] [Luyanda Mbatha],120247852396100278,[AFS] [F3] [Luyanda Mbatha] V6,1.19,784,784,1,1.52,44,5.6122,7.9082,0.027,58,0.0205,PAUSED,1
2026-08-07,C 01,1558358552479442,120247852465620278,[E3] [MKUKER] [AFS] [F3] [Anathi Maphumulo],120247852536100278,[AFS] [F3] [Anathi Maphumulo] V3,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247852465620278,[E3] [MKUKER] [AFS] [F3] [Anathi Maphumulo],120247852552440278,[AFS] [F3] [Anathi Maphumulo] V4,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247852465620278,[E3] [MKUKER] [AFS] [F3] [Anathi Maphumulo],120247852558940278,[AFS] [F3] [Anathi Maphumulo] V5,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247852465620278,[E3] [MKUKER] [AFS] [F3] [Anathi Maphumulo],120247852565710278,[AFS] [F3] [Anathi Maphumulo] V6,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247855943600278,[E2] [MKUKER] [AFS] [F3] [Nobuntu Shabalala],120247855943690278,[AFS] [F3] [Nobuntu Shabalala] V1,0.94,987,942,1.0478,0.95,144,14.5897,21.074,0.0065,133,0.0071,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247855943600278,[E2] [MKUKER] [AFS] [F3] [Nobuntu Shabalala],120247856005940278,[AFS] [F3] [Nobuntu Shabalala] V2,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247855943600278,[E2] [MKUKER] [AFS] [F3] [Nobuntu Shabalala],120247856009420278,[AFS] [F3] [Nobuntu Shabalala] V3,1.04,1054,1041,1.0125,0.99,77,7.3055,10.7211,0.0135,105,0.0099,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247855943600278,[E2] [MKUKER] [AFS] [F3] [Nobuntu Shabalala],120247856014920278,[AFS] [F3] [Nobuntu Shabalala] V4,1.07,816,781,1.0448,1.31,62,7.598,9.8039,0.0173,98,0.0109,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247855943600278,[E2] [MKUKER] [AFS] [F3] [Nobuntu Shabalala],120247856024270278,[AFS] [F3] [Nobuntu Shabalala] V5,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856056590278,[E2] [MKUKER] [AFS] [F3] [Nqobile Mthethwa],120247856056660278,[AFS] [F3] [Nqobile Mthethwa] V1,0,0,0,0,,0,,,,3,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856056590278,[E2] [MKUKER] [AFS] [F3] [Nqobile Mthethwa],120247856129530278,[AFS] [F3] [Nqobile Mthethwa] V2,0.88,1204,1185,1.016,0.73,51,4.2359,6.7276,0.0173,74,0.0119,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247856056590278,[E2] [MKUKER] [AFS] [F3] [Nqobile Mthethwa],120247856135340278,[AFS] [F3] [Nqobile Mthethwa] V3,0,0,0,0,,0,,,,3,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856056590278,[E2] [MKUKER] [AFS] [F3] [Nqobile Mthethwa],120247856138670278,[AFS] [F3] [Nqobile Mthethwa] V4,0.9,798,798,1,1.13,42,5.2632,13.4085,0.0214,92,0.0098,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247856056590278,[E2] [MKUKER] [AFS] [F3] [Nqobile Mthethwa],120247856141810278,[AFS] [F3] [Nqobile Mthethwa] V5,0.97,864,835,1.0347,1.12,67,7.7546,10.6481,0.0145,94,0.0103,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247856056590278,[E2] [MKUKER] [AFS] [F3] [Nqobile Mthethwa],120247856145880278,[AFS] [F3] [Nqobile Mthethwa] V6,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856312660278,[E2] [MKUKER] [AFS] [F3] [Noxolo Vilakazi],120247856312700278,[AFS] [F3] [Noxolo Vilakazi] V1,0.88,996,971,1.0257,0.88,166,16.6667,24.1968,0.0053,150,0.0059,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247856312660278,[E2] [MKUKER] [AFS] [F3] [Noxolo Vilakazi],120247856365350278,[AFS] [F3] [Noxolo Vilakazi] V2,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856312660278,[E2] [MKUKER] [AFS] [F3] [Noxolo Vilakazi],120247856386010278,[AFS] [F3] [Noxolo Vilakazi] V3,0,0,0,0,,0,,,,9,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856312660278,[E2] [MKUKER] [AFS] [F3] [Noxolo Vilakazi],120247856415450278,[AFS] [F3] [Noxolo Vilakazi] V4,1.08,1851,1837,1.0076,0.58,113,6.1048,6.8612,0.0096,128,0.0084,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247856312660278,[E2] [MKUKER] [AFS] [F3] [Noxolo Vilakazi],120247856599050278,[AFS] [F3] [Noxolo Vilakazi] V5,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856312660278,[E2] [MKUKER] [AFS] [F3] [Noxolo Vilakazi],120247856608070278,[AFS] [F3] [Noxolo Vilakazi] V6,0.91,1145,1145,1,0.79,68,5.9389,10.393,0.0134,131,0.0069,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247856633350278,[E2] [MKUKER] [AFS] [F3] [Lindokuhle Mngadi],120247856633450278,[AFS] [F3] [Lindokuhle Mngadi] V1,0.95,1118,1090,1.0257,0.85,64,5.7245,9.3023,0.0148,104,0.0091,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247856633350278,[E2] [MKUKER] [AFS] [F3] [Lindokuhle Mngadi],120247856660550278,[AFS] [F3] [Lindokuhle Mngadi] V2,1.06,995,995,1,1.07,70,7.0352,9.1457,0.0151,99,0.0107,CAMPAIGN_PAUSED,1
2026-08-07,C 01,1558358552479442,120247856633350278,[E2] [MKUKER] [AFS] [F3] [Lindokuhle Mngadi],120247856672630278,[AFS] [F3] [Lindokuhle Mngadi] V4,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856633350278,[E2] [MKUKER] [AFS] [F3] [Lindokuhle Mngadi],120247856679370278,[AFS] [F3] [Lindokuhle Mngadi] V5,0,0,0,0,,0,,,,3,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856633350278,[E2] [MKUKER] [AFS] [F3] [Lindokuhle Mngadi],120247856684580278,[AFS] [F3] [Lindokuhle Mngadi] V6,0,0,0,0,,0,,,,5,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856724080278,[E2] [MKUKER] [AFS] [F3] [Zandile Mngomezulu],120247856724190278,[AFS] [F3] [Zandile Mngomezulu] V1,0,0,0,0,,0,,,,4,0,PAUSED,1
2026-08-07,C 01,1558358552479442,120247856724080278,[E2] [MKUKER] [AFS] [F3] [Zandile Mngomezulu],120247856752040278,[AFS] [F3] [Zandile Mngomezulu] V2,0.73,870,866,1.0046,0.84,170,19.5402,24.9425,0.0043,175,0.0042,CAMPAIGN_PAUSED,1
